device_count,no_of_tasks,Lan_delay,Failure_mob,Decision,fuzzy_probability,tilt_t2,tilt_t3
1933,479459,66.4,28.5,3,74.16,0,100
1748,413739,63.0,26.5,3,74.16,0,100
293,48253,40.0,3.0,2,25.333,100,0
612,142574,44.2,9.5,2,47.206,64.0,36.0
1565,368472,59.8,24.0,3,74.16,0,100
1624,368472,59.8,24.0,3,74.16,0,100
1322,324661,56.5,22.0,3,74.16,0,100
1820,413739,63.0,26.5,3,74.16,0,100
852,183808,46.9,11.5,2,49.473,52.6,47.4
1875,413739,63.0,26.5,3,74.16,0,100
1995,479459,66.4,28.5,3,74.16,0,100
1650,368472,59.8,24.0,3,74.16,0,100
593,142574,44.2,9.5,2,47.206,64.0,36.0
387,93747,42.1,6.0,2,25.333,100,0
472,93747,42.1,6.0,2,25.333,100,0
1703,413739,63.0,26.5,3,74.16,0,100
899,183808,46.9,11.5,2,49.473,52.6,47.4
1055,232514,49.0,15.0,2,49.473,52.6,47.4
431,93747,42.1,6.0,2,25.333,100,0
214,48253,40.0,3.0,2,25.333,100,0
442,93747,42.1,6.0,2,25.333,100,0
1087,232514,49.0,15.0,2,49.473,52.6,47.4
986,232514,49.0,15.0,2,49.473,52.6,47.4
1454,324661,56.5,22.0,3,74.16,0,100
472,93747,42.1,6.0,2,25.333,100,0
1479,324661,56.5,22.0,3,74.16,0,100
359,93747,42.1,6.0,2,25.333,100,0
1647,368472,59.8,24.0,3,74.16,0,100
869,183808,46.9,11.5,2,49.473,52.6,47.4
1796,413739,63.0,26.5,3,74.16,0,100
1839,413739,63.0,26.5,3,74.16,0,100
1935,479459,66.4,28.5,3,74.16,0,100
1742,413739,63.0,26.5,3,74.16,0,100
1125,273028,52.5,18.0,3,50.707,46.5,53.5
1522,368472,59.8,24.0,3,74.16,0,100
627,142574,44.2,9.5,2,47.206,64.0,36.0
1367,324661,56.5,22.0,3,74.16,0,100
1193,273028,52.5,18.0,3,50.707,46.5,53.5
1531,368472,59.8,24.0,3,74.16,0,100
310,93747,42.1,6.0,2,25.333,100,0
1307,324661,56.5,22.0,3,74.16,0,100
572,142574,44.2,9.5,2,47.206,64.0,36.0
1867,413739,63.0,26.5,3,74.16,0,100
1774,413739,63.0,26.5,3,74.16,0,100
1447,324661,56.5,22.0,3,74.16,0,100
1314,324661,56.5,22.0,3,74.16,0,100
652,142574,44.2,9.5,2,47.206,64.0,36.0
455,93747,42.1,6.0,2,25.333,100,0
562,142574,44.2,9.5,2,47.206,64.0,36.0
1321,324661,56.5,22.0,3,74.16,0,100
413,93747,42.1,6.0,2,25.333,100,0
270,48253,40.0,3.0,2,25.333,100,0
502,142574,44.2,9.5,2,47.206,64.0,36.0
440,93747,42.1,6.0,2,25.333,100,0
1047,232514,49.0,15.0,2,49.473,52.6,47.4
858,183808,46.9,11.5,2,49.473,52.6,47.4
751,183808,46.9,11.5,2,49.473,52.6,47.4
529,142574,44.2,9.5,2,47.206,64.0,36.0
1326,324661,56.5,22.0,3,74.16,0,100
1764,413739,63.0,26.5,3,74.16,0,100
1323,324661,56.5,22.0,3,74.16,0,100
1644,368472,59.8,24.0,3,74.16,0,100
956,232514,49.0,15.0,2,49.473,52.6,47.4
1146,273028,52.5,18.0,3,50.707,46.5,53.5
1704,413739,63.0,26.5,3,74.16,0,100
773,183808,46.9,11.5,2,49.473,52.6,47.4
728,183808,46.9,11.5,2,49.473,52.6,47.4
996,232514,49.0,15.0,2,49.473,52.6,47.4
1111,273028,52.5,18.0,3,50.183,49.1,50.9
1533,368472,59.8,24.0,3,74.16,0,100
1879,413739,63.0,26.5,3,74.16,0,100
1940,479459,66.4,28.5,3,74.16,0,100
921,232514,49.0,15.0,2,49.473,52.6,47.4
364,93747,42.1,6.0,2,25.333,100,0
755,183808,46.9,11.5,2,49.473,52.6,47.4
853,183808,46.9,11.5,2,49.473,52.6,47.4
809,183808,46.9,11.5,2,49.473,52.6,47.4
770,183808,46.9,11.5,2,49.473,52.6,47.4
1822,413739,63.0,26.5,3,74.16,0,100
254,48253,40.0,3.0,2,25.333,100,0
281,48253,40.0,3.0,2,25.333,100,0
1477,324661,56.5,22.0,3,74.16,0,100
1114,273028,52.5,18.0,3,50.384,48.1,51.9
1677,368472,59.8,24.0,3,74.16,0,100
952,232514,49.0,15.0,2,49.473,52.6,47.4
1778,413739,63.0,26.5,3,74.16,0,100
895,183808,46.9,11.5,2,49.473,52.6,47.4
1701,413739,63.0,26.5,3,74.16,0,100
1853,413739,63.0,26.5,3,74.16,0,100
820,183808,46.9,11.5,2,49.473,52.6,47.4
221,48253,40.0,3.0,2,25.333,100,0
984,232514,49.0,15.0,2,49.473,52.6,47.4
1258,273028,52.5,18.0,3,50.707,46.5,53.5
341,93747,42.1,6.0,2,25.333,100,0
1912,479459,66.4,28.5,3,74.16,0,100
955,232514,49.0,15.0,2,49.473,52.6,47.4
1405,324661,56.5,22.0,3,74.16,0,100
688,142574,44.2,9.5,2,47.206,64.0,36.0
508,142574,44.2,9.5,2,47.206,64.0,36.0
1458,324661,56.5,22.0,3,74.16,0,100
1893,413739,63.0,26.5,3,74.16,0,100
518,142574,44.2,9.5,2,47.206,64.0,36.0
988,232514,49.0,15.0,2,49.473,52.6,47.4
1414,324661,56.5,22.0,3,74.16,0,100
1930,479459,66.4,28.5,3,74.16,0,100
1452,324661,56.5,22.0,3,74.16,0,100
1726,413739,63.0,26.5,3,74.16,0,100
1686,368472,59.8,24.0,3,74.16,0,100
1854,413739,63.0,26.5,3,74.16,0,100
1080,232514,49.0,15.0,2,49.473,52.6,47.4
293,48253,40.0,3.0,2,25.333,100,0
832,183808,46.9,11.5,2,49.473,52.6,47.4
1855,413739,63.0,26.5,3,74.16,0,100
1817,413739,63.0,26.5,3,74.16,0,100
1535,368472,59.8,24.0,3,74.16,0,100
839,183808,46.9,11.5,2,49.473,52.6,47.4
404,93747,42.1,6.0,2,25.333,100,0
527,142574,44.2,9.5,2,47.206,64.0,36.0
1791,413739,63.0,26.5,3,74.16,0,100
1832,413739,63.0,26.5,3,74.16,0,100
997,232514,49.0,15.0,2,49.473,52.6,47.4
1255,273028,52.5,18.0,3,50.707,46.5,53.5
1904,479459,66.4,28.5,3,74.16,0,100
1267,273028,52.5,18.0,3,50.707,46.5,53.5
585,142574,44.2,9.5,2,47.206,64.0,36.0
1559,368472,59.8,24.0,3,74.16,0,100
1823,413739,63.0,26.5,3,74.16,0,100
503,142574,44.2,9.5,2,47.206,64.0,36.0
1418,324661,56.5,22.0,3,74.16,0,100
1299,273028,52.5,18.0,3,50.707,46.5,53.5
1810,413739,63.0,26.5,3,74.16,0,100
1003,232514,49.0,15.0,2,49.473,52.6,47.4
1780,413739,63.0,26.5,3,74.16,0,100
1335,324661,56.5,22.0,3,74.16,0,100
634,142574,44.2,9.5,2,47.206,64.0,36.0
1261,273028,52.5,18.0,3,50.707,46.5,53.5
1236,273028,52.5,18.0,3,50.707,46.5,53.5
850,183808,46.9,11.5,2,49.473,52.6,47.4
518,142574,44.2,9.5,2,47.206,64.0,36.0
774,183808,46.9,11.5,2,49.473,52.6,47.4
682,142574,44.2,9.5,2,47.206,64.0,36.0
677,142574,44.2,9.5,2,47.206,64.0,36.0
1071,232514,49.0,15.0,2,49.473,52.6,47.4
534,142574,44.2,9.5,2,47.206,64.0,36.0
1541,368472,59.8,24.0,3,74.16,0,100
1642,368472,59.8,24.0,3,74.16,0,100
845,183808,46.9,11.5,2,49.473,52.6,47.4
591,142574,44.2,9.5,2,47.206,64.0,36.0
1173,273028,52.5,18.0,3,50.707,46.5,53.5
1031,232514,49.0,15.0,2,49.473,52.6,47.4
1241,273028,52.5,18.0,3,50.707,46.5,53.5
1523,368472,59.8,24.0,3,74.16,0,100
495,93747,42.1,6.0,2,25.333,100,0
740,183808,46.9,11.5,2,49.473,52.6,47.4
717,183808,46.9,11.5,2,49.473,52.6,47.4
1366,324661,56.5,22.0,3,74.16,0,100
1801,413739,63.0,26.5,3,74.16,0,100
1601,368472,59.8,24.0,3,74.16,0,100
838,183808,46.9,11.5,2,49.473,52.6,47.4
848,183808,46.9,11.5,2,49.473,52.6,47.4
289,48253,40.0,3.0,2,25.333,100,0
548,142574,44.2,9.5,2,47.206,64.0,36.0
659,142574,44.2,9.5,2,47.206,64.0,36.0
1897,413739,63.0,26.5,3,74.16,0,100
1641,368472,59.8,24.0,3,74.16,0,100
1894,413739,63.0,26.5,3,74.16,0,100
1068,232514,49.0,15.0,2,49.473,52.6,47.4
1711,413739,63.0,26.5,3,74.16,0,100
505,142574,44.2,9.5,2,47.206,64.0,36.0
1496,324661,56.5,22.0,3,74.16,0,100
982,232514,49.0,15.0,2,49.473,52.6,47.4
1863,413739,63.0,26.5,3,74.16,0,100
314,93747,42.1,6.0,2,25.333,100,0
201,48253,40.0,3.0,2,25.333,100,0
671,142574,44.2,9.5,2,47.206,64.0,36.0
302,93747,42.1,6.0,2,25.333,100,0
1551,368472,59.8,24.0,3,74.16,0,100
959,232514,49.0,15.0,2,49.473,52.6,47.4
795,183808,46.9,11.5,2,49.473,52.6,47.4
1022,232514,49.0,15.0,2,49.473,52.6,47.4
1629,368472,59.8,24.0,3,74.16,0,100
414,93747,42.1,6.0,2,25.333,100,0
680,142574,44.2,9.5,2,47.206,64.0,36.0
577,142574,44.2,9.5,2,47.206,64.0,36.0
486,93747,42.1,6.0,2,25.333,100,0
785,183808,46.9,11.5,2,49.473,52.6,47.4
273,48253,40.0,3.0,2,25.333,100,0
1170,273028,52.5,18.0,3,50.707,46.5,53.5
790,183808,46.9,11.5,2,49.473,52.6,47.4
953,232514,49.0,15.0,2,49.473,52.6,47.4
1559,368472,59.8,24.0,3,74.16,0,100
751,183808,46.9,11.5,2,49.473,52.6,47.4
1549,368472,59.8,24.0,3,74.16,0,100
658,142574,44.2,9.5,2,47.206,64.0,36.0
1243,273028,52.5,18.0,3,50.707,46.5,53.5
1868,413739,63.0,26.5,3,74.16,0,100
1868,413739,63.0,26.5,3,74.16,0,100
304,93747,42.1,6.0,2,25.333,100,0
770,183808,46.9,11.5,2,49.473,52.6,47.4
1503,368472,59.8,24.0,3,74.16,0,100
1896,413739,63.0,26.5,3,74.16,0,100
1839,413739,63.0,26.5,3,74.16,0,100
839,183808,46.9,11.5,2,49.473,52.6,47.4
883,183808,46.9,11.5,2,49.473,52.6,47.4
1572,368472,59.8,24.0,3,74.16,0,100
1279,273028,52.5,18.0,3,50.707,46.5,53.5
1477,324661,56.5,22.0,3,74.16,0,100
1544,368472,59.8,24.0,3,74.16,0,100
1316,324661,56.5,22.0,3,74.16,0,100
1048,232514,49.0,15.0,2,49.473,52.6,47.4
1398,324661,56.5,22.0,3,74.16,0,100
624,142574,44.2,9.5,2,47.206,64.0,36.0
751,183808,46.9,11.5,2,49.473,52.6,47.4
1287,273028,52.5,18.0,3,50.707,46.5,53.5
1834,413739,63.0,26.5,3,74.16,0,100
439,93747,42.1,6.0,2,25.333,100,0
225,48253,40.0,3.0,2,25.333,100,0
577,142574,44.2,9.5,2,47.206,64.0,36.0
1340,324661,56.5,22.0,3,74.16,0,100
846,183808,46.9,11.5,2,49.473,52.6,47.4
300,48253,40.0,3.0,2,25.333,100,0
1640,368472,59.8,24.0,3,74.16,0,100
981,232514,49.0,15.0,2,49.473,52.6,47.4
1811,413739,63.0,26.5,3,74.16,0,100
294,48253,40.0,3.0,2,25.333,100,0
1750,413739,63.0,26.5,3,74.16,0,100
1775,413739,63.0,26.5,3,74.16,0,100
1029,232514,49.0,15.0,2,49.473,52.6,47.4
996,232514,49.0,15.0,2,49.473,52.6,47.4
433,93747,42.1,6.0,2,25.333,100,0
1107,273028,52.5,18.0,2,49.92,50.4,49.6
810,183808,46.9,11.5,2,49.473,52.6,47.4
279,48253,40.0,3.0,2,25.333,100,0
1902,479459,66.4,28.5,3,74.16,0,100
1795,413739,63.0,26.5,3,74.16,0,100
1538,368472,59.8,24.0,3,74.16,0,100
481,93747,42.1,6.0,2,25.333,100,0
1813,413739,63.0,26.5,3,74.16,0,100
873,183808,46.9,11.5,2,49.473,52.6,47.4
1371,324661,56.5,22.0,3,74.16,0,100
1413,324661,56.5,22.0,3,74.16,0,100
1526,368472,59.8,24.0,3,74.16,0,100
600,142574,44.2,9.5,2,47.206,64.0,36.0
270,48253,40.0,3.0,2,25.333,100,0
592,142574,44.2,9.5,2,47.206,64.0,36.0
1160,273028,52.5,18.0,3,50.707,46.5,53.5
980,232514,49.0,15.0,2,49.473,52.6,47.4
1198,273028,52.5,18.0,3,50.707,46.5,53.5
595,142574,44.2,9.5,2,47.206,64.0,36.0
701,183808,46.9,11.5,2,49.473,52.6,47.4
249,48253,40.0,3.0,2,25.333,100,0
1059,232514,49.0,15.0,2,49.473,52.6,47.4
1326,324661,56.5,22.0,3,74.16,0,100
1608,368472,59.8,24.0,3,74.16,0,100
1805,413739,63.0,26.5,3,74.16,0,100
1734,413739,63.0,26.5,3,74.16,0,100
1142,273028,52.5,18.0,3,50.707,46.5,53.5
524,142574,44.2,9.5,2,47.206,64.0,36.0
1402,324661,56.5,22.0,3,74.16,0,100
301,93747,42.1,6.0,2,25.333,100,0
939,232514,49.0,15.0,2,49.473,52.6,47.4
669,142574,44.2,9.5,2,47.206,64.0,36.0
396,93747,42.1,6.0,2,25.333,100,0
1392,324661,56.5,22.0,3,74.16,0,100
1939,479459,66.4,28.5,3,74.16,0,100
1687,368472,59.8,24.0,3,74.16,0,100
1580,368472,59.8,24.0,3,74.16,0,100
950,232514,49.0,15.0,2,49.473,52.6,47.4
927,232514,49.0,15.0,2,49.473,52.6,47.4
874,183808,46.9,11.5,2,49.473,52.6,47.4
1538,368472,59.8,24.0,3,74.16,0,100
430,93747,42.1,6.0,2,25.333,100,0
1347,324661,56.5,22.0,3,74.16,0,100
597,142574,44.2,9.5,2,47.206,64.0,36.0
1077,232514,49.0,15.0,2,49.473,52.6,47.4
779,183808,46.9,11.5,2,49.473,52.6,47.4
1243,273028,52.5,18.0,3,50.707,46.5,53.5
495,93747,42.1,6.0,2,25.333,100,0
1443,324661,56.5,22.0,3,74.16,0,100
1075,232514,49.0,15.0,2,49.473,52.6,47.4
1208,273028,52.5,18.0,3,50.707,46.5,53.5
1447,324661,56.5,22.0,3,74.16,0,100
551,142574,44.2,9.5,2,47.206,64.0,36.0
901,232514,49.0,15.0,2,49.473,52.6,47.4
847,183808,46.9,11.5,2,49.473,52.6,47.4
1713,413739,63.0,26.5,3,74.16,0,100
1002,232514,49.0,15.0,2,49.473,52.6,47.4
1687,368472,59.8,24.0,3,74.16,0,100
836,183808,46.9,11.5,2,49.473,52.6,47.4
291,48253,40.0,3.0,2,25.333,100,0
1459,324661,56.5,22.0,3,74.16,0,100
1398,324661,56.5,22.0,3,74.16,0,100
1764,413739,63.0,26.5,3,74.16,0,100
1891,413739,63.0,26.5,3,74.16,0,100
1573,368472,59.8,24.0,3,74.16,0,100
1737,413739,63.0,26.5,3,74.16,0,100
1336,324661,56.5,22.0,3,74.16,0,100
1469,324661,56.5,22.0,3,74.16,0,100
271,48253,40.0,3.0,2,25.333,100,0
709,183808,46.9,11.5,2,49.473,52.6,47.4
1340,324661,56.5,22.0,3,74.16,0,100
497,93747,42.1,6.0,2,25.333,100,0
350,93747,42.1,6.0,2,25.333,100,0
1237,273028,52.5,18.0,3,50.707,46.5,53.5
1280,273028,52.5,18.0,3,50.707,46.5,53.5
1652,368472,59.8,24.0,3,74.16,0,100
1700,368472,59.8,24.0,3,74.16,0,100
392,93747,42.1,6.0,2,25.333,100,0
1025,232514,49.0,15.0,2,49.473,52.6,47.4
1322,324661,56.5,22.0,3,74.16,0,100
1597,368472,59.8,24.0,3,74.16,0,100
1393,324661,56.5,22.0,3,74.16,0,100
1332,324661,56.5,22.0,3,74.16,0,100
1232,273028,52.5,18.0,3,50.707,46.5,53.5
698,142574,44.2,9.5,2,47.206,64.0,36.0
215,48253,40.0,3.0,2,25.333,100,0
1569,368472,59.8,24.0,3,74.16,0,100
666,142574,44.2,9.5,2,47.206,64.0,36.0
1419,324661,56.5,22.0,3,74.16,0,100
1485,324661,56.5,22.0,3,74.16,0,100
1437,324661,56.5,22.0,3,74.16,0,100
1720,413739,63.0,26.5,3,74.16,0,100
567,142574,44.2,9.5,2,47.206,64.0,36.0
225,48253,40.0,3.0,2,25.333,100,0
231,48253,40.0,3.0,2,25.333,100,0
1994,479459,66.4,28.5,3,74.16,0,100
1528,368472,59.8,24.0,3,74.16,0,100
1382,324661,56.5,22.0,3,74.16,0,100
295,48253,40.0,3.0,2,25.333,100,0
1066,232514,49.0,15.0,2,49.473,52.6,47.4
378,93747,42.1,6.0,2,25.333,100,0
1580,368472,59.8,24.0,3,74.16,0,100
1494,324661,56.5,22.0,3,74.16,0,100
1743,413739,63.0,26.5,3,74.16,0,100
618,142574,44.2,9.5,2,47.206,64.0,36.0
1873,413739,63.0,26.5,3,74.16,0,100
1101,273028,52.5,18.0,2,49.536,52.300000000000004,47.699999999999996
1996,479459,66.4,28.5,3,74.16,0,100
1698,368472,59.8,24.0,3,74.16,0,100
1822,413739,63.0,26.5,3,74.16,0,100
1381,324661,56.5,22.0,3,74.16,0,100
1540,368472,59.8,24.0,3,74.16,0,100
204,48253,40.0,3.0,2,25.333,100,0
1576,368472,59.8,24.0,3,74.16,0,100
463,93747,42.1,6.0,2,25.333,100,0
1247,273028,52.5,18.0,3,50.707,46.5,53.5
518,142574,44.2,9.5,2,47.206,64.0,36.0
1279,273028,52.5,18.0,3,50.707,46.5,53.5
1296,273028,52.5,18.0,3,50.707,46.5,53.5
318,93747,42.1,6.0,2,25.333,100,0
782,183808,46.9,11.5,2,49.473,52.6,47.4
723,183808,46.9,11.5,2,49.473,52.6,47.4
1787,413739,63.0,26.5,3,74.16,0,100
614,142574,44.2,9.5,2,47.206,64.0,36.0
990,232514,49.0,15.0,2,49.473,52.6,47.4
1856,413739,63.0,26.5,3,74.16,0,100
1095,232514,49.0,15.0,2,49.473,52.6,47.4
591,142574,44.2,9.5,2,47.206,64.0,36.0
1243,273028,52.5,18.0,3,50.707,46.5,53.5
668,142574,44.2,9.5,2,47.206,64.0,36.0
1423,324661,56.5,22.0,3,74.16,0,100
329,93747,42.1,6.0,2,25.333,100,0
785,183808,46.9,11.5,2,49.473,52.6,47.4
1392,324661,56.5,22.0,3,74.16,0,100
940,232514,49.0,15.0,2,49.473,52.6,47.4
1782,413739,63.0,26.5,3,74.16,0,100
1410,324661,56.5,22.0,3,74.16,0,100
647,142574,44.2,9.5,2,47.206,64.0,36.0
1474,324661,56.5,22.0,3,74.16,0,100
1261,273028,52.5,18.0,3,50.707,46.5,53.5
1443,324661,56.5,22.0,3,74.16,0,100
1097,232514,49.0,15.0,2,49.473,52.6,47.4
1164,273028,52.5,18.0,3,50.707,46.5,53.5
1115,273028,52.5,18.0,3,50.451,47.699999999999996,52.300000000000004
1333,324661,56.5,22.0,3,74.16,0,100
1071,232514,49.0,15.0,2,49.473,52.6,47.4
204,48253,40.0,3.0,2,25.333,100,0
1083,232514,49.0,15.0,2,49.473,52.6,47.4
1040,232514,49.0,15.0,2,49.473,52.6,47.4
201,48253,40.0,3.0,2,25.333,100,0
322,93747,42.1,6.0,2,25.333,100,0
922,232514,49.0,15.0,2,49.473,52.6,47.4
1852,413739,63.0,26.5,3,74.16,0,100
749,183808,46.9,11.5,2,49.473,52.6,47.4
1272,273028,52.5,18.0,3,50.707,46.5,53.5
497,93747,42.1,6.0,2,25.333,100,0
896,183808,46.9,11.5,2,49.473,52.6,47.4
701,183808,46.9,11.5,2,49.473,52.6,47.4
1881,413739,63.0,26.5,3,74.16,0,100
787,183808,46.9,11.5,2,49.473,52.6,47.4
739,183808,46.9,11.5,2,49.473,52.6,47.4
1694,368472,59.8,24.0,3,74.16,0,100
295,48253,40.0,3.0,2,25.333,100,0
775,183808,46.9,11.5,2,49.473,52.6,47.4
400,93747,42.1,6.0,2,25.333,100,0
1420,324661,56.5,22.0,3,74.16,0,100
678,142574,44.2,9.5,2,47.206,64.0,36.0
236,48253,40.0,3.0,2,25.333,100,0
843,183808,46.9,11.5,2,49.473,52.6,47.4
879,183808,46.9,11.5,2,49.473,52.6,47.4
1025,232514,49.0,15.0,2,49.473,52.6,47.4
828,183808,46.9,11.5,2,49.473,52.6,47.4
473,93747,42.1,6.0,2,25.333,100,0
550,142574,44.2,9.5,2,47.206,64.0,36.0
1652,368472,59.8,24.0,3,74.16,0,100
995,232514,49.0,15.0,2,49.473,52.6,47.4
718,183808,46.9,11.5,2,49.473,52.6,47.4
909,232514,49.0,15.0,2,49.473,52.6,47.4
319,93747,42.1,6.0,2,25.333,100,0
731,183808,46.9,11.5,2,49.473,52.6,47.4
599,142574,44.2,9.5,2,47.206,64.0,36.0
875,183808,46.9,11.5,2,49.473,52.6,47.4
1349,324661,56.5,22.0,3,74.16,0,100
1164,273028,52.5,18.0,3,50.707,46.5,53.5
239,48253,40.0,3.0,2,25.333,100,0
1018,232514,49.0,15.0,2,49.473,52.6,47.4
1144,273028,52.5,18.0,3,50.707,46.5,53.5
1548,368472,59.8,24.0,3,74.16,0,100
357,93747,42.1,6.0,2,25.333,100,0
1619,368472,59.8,24.0,3,74.16,0,100
1596,368472,59.8,24.0,3,74.16,0,100
560,142574,44.2,9.5,2,47.206,64.0,36.0
1335,324661,56.5,22.0,3,74.16,0,100
1821,413739,63.0,26.5,3,74.16,0,100
1667,368472,59.8,24.0,3,74.16,0,100
1567,368472,59.8,24.0,3,74.16,0,100
404,93747,42.1,6.0,2,25.333,100,0
1466,324661,56.5,22.0,3,74.16,0,100
1089,232514,49.0,15.0,2,49.473,52.6,47.4
868,183808,46.9,11.5,2,49.473,52.6,47.4
309,93747,42.1,6.0,2,25.333,100,0
1892,413739,63.0,26.5,3,74.16,0,100
1026,232514,49.0,15.0,2,49.473,52.6,47.4
1193,273028,52.5,18.0,3,50.707,46.5,53.5
1605,368472,59.8,24.0,3,74.16,0,100
385,93747,42.1,6.0,2,25.333,100,0
1119,273028,52.5,18.0,3,50.707,46.5,53.5
1822,413739,63.0,26.5,3,74.16,0,100
1823,413739,63.0,26.5,3,74.16,0,100
861,183808,46.9,11.5,2,49.473,52.6,47.4
1275,273028,52.5,18.0,3,50.707,46.5,53.5
1704,413739,63.0,26.5,3,74.16,0,100
1888,413739,63.0,26.5,3,74.16,0,100
1821,413739,63.0,26.5,3,74.16,0,100
241,48253,40.0,3.0,2,25.333,100,0
909,232514,49.0,15.0,2,49.473,52.6,47.4
1823,413739,63.0,26.5,3,74.16,0,100
1507,368472,59.8,24.0,3,74.16,0,100
1112,273028,52.5,18.0,3,50.25,48.8,51.2
1055,232514,49.0,15.0,2,49.473,52.6,47.4
1685,368472,59.8,24.0,3,74.16,0,100
